run_id,test_id,test_name,cache_policy,test_mode_enabled,queue_depth,num_channels,num_planes,ecc_mode,scrambler_enable,burst_length,clock_freq_mhz,prefetch_depth,data_width_bits,addr_width_bits,fifo_depth,cache_size_kb,buffer_size_kb,memory_size_mb,num_agents,agent_mode,env_mode,protocol,reset_cycles,timeout_ns,error_injection_enable,error_injection_rate,coverage_enable,assertion_enable,uvm_verbosity,debug_level,cpu_threads,gpu_accel,compile_options,sim_options,wear_leveling_mode,plane_interleave,vendor_cmd_set,num_transactions,clock_period_ns,test_class,sequence_name
RUN-000067,read_disturb_test-000067,Read_Disturb,Disabled,1,16,2,1,LDPC,0,16,600,15,64,40,128,256,64,1024,2,ACTIVE,stress,AXI4,8,1000000,0,0.0,1,1,UVM_MEDIUM,2,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,256,1.6667,read_disturb_test,read_disturb_seq
RUN-000068,back_to_back_program_test-000068,Back_To_Back_Program,WriteThrough,0,32,2,2,LDPC,0,8,600,2,32,40,32,1024,32,256,1,ACTIVE,stress,AXI4,16,2000000,1,0.0347,0,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,512,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-000069,back_to_back_program_test-000069,Back_To_Back_Program,Adaptive,0,8,1,4,Disabled,0,16,600,1,64,32,16,1024,256,256,3,ACTIVE,functional,AXI4,8,2000000,1,0.0499,1,1,UVM_MEDIUM,1,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,128,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-000070,back_to_back_program_test-000070,Back_To_Back_Program,WriteBack,0,4,2,2,LDPC,0,16,1000,5,256,48,64,256,128,256,1,ACTIVE,regression,AXI4,32,1000000,0,0.0,1,1,UVM_HIGH,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,64,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000071,random_read_test-000071,Random_Read,Disabled,1,32,1,2,LDPC,1,4,400,6,32,32,8,1024,64,1024,2,ACTIVE,regression,AXI4,16,500000,1,0.0361,0,1,UVM_MEDIUM,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.2,512,2.5,random_read_test,random_read_seq
RUN-000072,mixed_rw_test-000072,Mixed_RW,WriteBack,0,4,2,2,BCH,0,16,800,15,64,40,64,512,32,512,1,ACTIVE,functional,AXI4,8,1000000,0,0.0,0,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v2.0,64,1.25,mixed_rw_test,mixed_rw_seq
RUN-000073,random_read_test-000073,Random_Read,WriteThrough,0,1,4,4,BCH,1,8,600,1,128,48,32,512,128,2048,3,PASSIVE,functional,AXI4,16,2000000,1,0.0019,0,1,UVM_MEDIUM,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,16,1.6667,random_read_test,random_read_seq
RUN-000074,random_read_test-000074,Random_Read,WriteThrough,0,64,4,1,BCH,0,16,800,5,128,48,16,256,128,1024,4,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,1024,1.25,random_read_test,random_read_seq
RUN-000075,garbage_collect_test-000075,Garbage_Collect,Adaptive,0,32,4,1,LDPC,0,4,600,4,64,32,128,512,32,512,1,ACTIVE,regression,AXI4,16,500000,1,0.0472,1,1,UVM_DEBUG,1,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.3,512,1.6667,garbage_collect_test,garbage_collect_seq
RUN-000076,random_read_test-000076,Random_Read,Adaptive,1,8,4,2,BCH,0,8,800,1,64,40,16,512,32,256,1,ACTIVE,functional,AXI4,8,1000000,0,0.0,0,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,128,1.25,random_read_test,random_read_seq
RUN-000077,erase_suspend_test-000077,Erase_Suspend,WriteBack,1,4,8,4,LDPC,0,4,400,8,128,32,32,1024,128,256,3,ACTIVE,regression,AXI4,8,2000000,1,0.0011,1,1,UVM_LOW,0,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,64,2.5,erase_suspend_test,erase_suspend_seq
RUN-000078,power_cycle_test-000078,Power_Cycle,WriteBack,1,64,2,2,BCH,1,32,800,0,64,32,128,256,128,2048,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,1024,1.25,power_cycle_test,power_cycle_seq
RUN-000079,sequential_write_test-000079,Sequential_Write,WriteBack,1,8,8,2,BCH,1,64,1000,12,128,40,8,1024,32,1024,3,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v1.3,128,1.0,sequential_write_test,sequential_write_seq
RUN-000080,back_to_back_program_test-000080,Back_To_Back_Program,WriteBack,0,1,4,2,LDPC,0,32,800,16,64,48,8,1024,64,1024,4,ACTIVE,regression,AXI4,16,1000000,1,0.0293,1,0,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,16,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000081,random_read_test-000081,Random_Read,WriteThrough,0,4,8,2,Disabled,0,64,600,8,128,32,32,1024,128,1024,1,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,64,1.6667,random_read_test,random_read_seq
RUN-000082,erase_suspend_test-000082,Erase_Suspend,Disabled,1,4,4,1,LDPC,0,8,1000,3,128,32,32,256,128,2048,2,ACTIVE,regression,AXI4,8,1000000,1,0.037,1,1,UVM_LOW,1,1,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,64,1.0,erase_suspend_test,erase_suspend_seq
RUN-000083,sequential_write_test-000083,Sequential_Write,Disabled,0,16,1,2,Disabled,1,8,600,1,256,40,8,512,128,1024,1,ACTIVE,functional,AXI4,32,2000000,1,0.023,0,0,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,256,1.6667,sequential_write_test,sequential_write_seq
RUN-000084,read_disturb_test-000084,Read_Disturb,WriteBack,0,16,2,1,LDPC,1,32,1000,12,64,40,32,512,256,2048,2,ACTIVE,regression,AXI4,32,1000000,1,0.0139,0,0,UVM_MEDIUM,2,1,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.2,256,1.0,read_disturb_test,read_disturb_seq
RUN-000085,random_read_test-000085,Random_Read,Adaptive,0,8,4,2,BCH,1,4,800,14,64,40,128,1024,32,256,3,PASSIVE,functional,AXI4,8,2000000,1,0.0104,1,1,UVM_LOW,2,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,128,1.25,random_read_test,random_read_seq
RUN-000086,back_to_back_program_test-000086,Back_To_Back_Program,WriteThrough,1,8,2,1,LDPC,1,8,600,11,128,48,16,512,256,2048,3,ACTIVE,functional,AXI4,16,500000,1,0.0343,0,1,UVM_MEDIUM,1,8,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,128,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-000087,back_to_back_program_test-000087,Back_To_Back_Program,Adaptive,0,16,4,1,BCH,1,4,800,11,128,40,16,512,128,256,2,ACTIVE,regression,AXI4,32,500000,1,0.0244,1,1,UVM_MEDIUM,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.3,256,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000088,sequential_write_test-000088,Sequential_Write,WriteBack,0,8,2,2,Disabled,0,8,1000,14,128,32,32,512,64,2048,1,ACTIVE,functional,AXI4,16,500000,1,0.039,1,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,128,1.0,sequential_write_test,sequential_write_seq
RUN-000089,random_read_test-000089,Random_Read,WriteThrough,0,4,4,4,BCH,1,8,1000,12,128,40,32,1024,32,256,3,ACTIVE,stress,AXI4,16,2000000,1,0.0046,0,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,64,1.0,random_read_test,random_read_seq
RUN-000090,back_to_back_program_test-000090,Back_To_Back_Program,Disabled,1,4,4,2,BCH,1,32,400,8,128,40,32,1024,128,1024,2,ACTIVE,functional,AXI4,8,500000,1,0.0386,1,1,UVM_MEDIUM,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,64,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-000091,sequential_write_test-000091,Sequential_Write,WriteThrough,0,4,4,1,LDPC,0,16,800,7,256,32,128,256,64,2048,2,ACTIVE,stress,AXI4,16,2000000,1,0.0281,1,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v1.3,64,1.25,sequential_write_test,sequential_write_seq
RUN-000092,random_read_test-000092,Random_Read,WriteThrough,0,32,4,4,BCH,1,4,1200,0,64,48,32,256,64,256,2,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_HIGH,2,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,512,0.8333,random_read_test,random_read_seq
RUN-000093,power_cycle_test-000093,Power_Cycle,WriteBack,1,2,4,1,BCH,1,8,600,13,64,40,16,128,128,512,4,ACTIVE,regression,AXI4,8,1000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.2,32,1.6667,power_cycle_test,power_cycle_seq
RUN-000094,erase_suspend_test-000094,Erase_Suspend,Disabled,1,32,1,2,LDPC,0,4,800,12,64,32,32,512,256,1024,2,ACTIVE,functional,AXI4,16,500000,1,0.0023,0,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,512,1.25,erase_suspend_test,erase_suspend_seq
RUN-000095,back_to_back_program_test-000095,Back_To_Back_Program,WriteBack,0,2,2,4,LDPC,1,16,400,15,128,40,128,256,64,1024,3,ACTIVE,stress,AXI4,16,500000,0,0.0,1,1,UVM_LOW,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,32,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-000096,mixed_rw_test-000096,Mixed_RW,Adaptive,0,8,1,1,Disabled,0,16,400,2,128,48,64,256,256,256,2,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,1,UVM_HIGH,1,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,128,2.5,mixed_rw_test,mixed_rw_seq
RUN-000097,sequential_write_test-000097,Sequential_Write,WriteThrough,1,32,1,1,BCH,1,8,1000,6,32,40,32,256,32,1024,4,ACTIVE,functional,AXI4,16,2000000,1,0.0353,1,1,UVM_DEBUG,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,512,1.0,sequential_write_test,sequential_write_seq
RUN-000098,sequential_write_test-000098,Sequential_Write,Adaptive,0,32,8,1,LDPC,1,8,400,8,128,48,64,512,128,2048,1,ACTIVE,regression,AXI4,16,2000000,1,0.0383,1,1,UVM_MEDIUM,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,512,2.5,sequential_write_test,sequential_write_seq
RUN-000099,mixed_rw_test-000099,Mixed_RW,WriteBack,0,8,2,1,Disabled,1,16,1200,8,256,40,8,512,32,512,1,ACTIVE,regression,AXI4,16,1000000,1,0.0314,1,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.3,128,0.8333,mixed_rw_test,mixed_rw_seq
RUN-000100,erase_suspend_test-000100,Erase_Suspend,WriteThrough,0,4,4,4,LDPC,0,4,800,12,128,40,16,128,64,256,4,ACTIVE,functional,AXI4,32,1000000,1,0.0325,1,1,UVM_LOW,1,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,64,1.25,erase_suspend_test,erase_suspend_seq
RUN-000101,sequential_write_test-000101,Sequential_Write,Adaptive,1,4,8,4,LDPC,0,16,400,1,64,40,32,256,64,256,3,ACTIVE,stress,AXI4,16,500000,1,0.0482,1,1,UVM_LOW,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,64,2.5,sequential_write_test,sequential_write_seq
RUN-000102,back_to_back_program_test-000102,Back_To_Back_Program,WriteBack,0,64,2,4,BCH,0,8,800,1,64,40,16,256,256,512,1,PASSIVE,stress,AXI4,16,500000,1,0.0012,0,1,UVM_LOW,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,1024,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000103,back_to_back_program_test-000103,Back_To_Back_Program,Adaptive,0,16,4,1,BCH,0,8,1000,11,64,32,8,1024,64,256,2,ACTIVE,functional,AXI4,8,1000000,0,0.0,1,1,UVM_HIGH,1,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,256,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000104,back_to_back_program_test-000104,Back_To_Back_Program,WriteThrough,0,16,2,1,BCH,1,16,800,12,32,32,32,256,64,512,4,ACTIVE,stress,AXI4,16,1000000,0,0.0,1,0,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,256,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000105,back_to_back_program_test-000105,Back_To_Back_Program,WriteThrough,0,4,8,2,BCH,1,16,800,9,64,40,32,512,128,256,2,PASSIVE,stress,AXI4,16,2000000,0,0.0,1,0,UVM_LOW,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,64,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000106,mixed_rw_test-000106,Mixed_RW,WriteThrough,0,16,1,2,BCH,1,4,600,14,128,40,8,256,32,1024,2,ACTIVE,stress,AXI4,16,2000000,1,0.0165,1,1,UVM_DEBUG,2,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,256,1.6667,mixed_rw_test,mixed_rw_seq
RUN-000107,read_disturb_test-000107,Read_Disturb,Disabled,0,2,4,2,Disabled,1,4,800,1,64,40,32,512,64,512,2,ACTIVE,regression,AXI4,16,500000,1,0.0047,1,1,UVM_MEDIUM,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v1.2,32,1.25,read_disturb_test,read_disturb_seq
RUN-000108,garbage_collect_test-000108,Garbage_Collect,WriteThrough,0,16,8,1,BCH,0,8,400,0,128,40,64,512,32,512,2,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,2,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,256,2.5,garbage_collect_test,garbage_collect_seq
RUN-000109,garbage_collect_test-000109,Garbage_Collect,Adaptive,0,16,2,1,BCH,1,4,600,14,64,48,16,1024,32,2048,1,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_HIGH,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,256,1.6667,garbage_collect_test,garbage_collect_seq
RUN-000110,back_to_back_program_test-000110,Back_To_Back_Program,WriteBack,0,16,4,2,BCH,1,4,800,11,64,32,32,512,128,512,1,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,256,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000111,mixed_rw_test-000111,Mixed_RW,WriteThrough,1,16,1,1,BCH,0,16,1000,5,128,40,32,512,64,512,3,PASSIVE,functional,AXI4,32,2000000,1,0.0066,0,1,UVM_MEDIUM,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,256,1.0,mixed_rw_test,mixed_rw_seq
RUN-000112,sequential_write_test-000112,Sequential_Write,WriteThrough,0,16,8,1,LDPC,0,4,600,11,64,48,128,1024,128,2048,3,ACTIVE,regression,AXI4,8,1000000,1,0.005,1,1,UVM_MEDIUM,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,256,1.6667,sequential_write_test,sequential_write_seq
RUN-000113,power_cycle_test-000113,Power_Cycle,WriteBack,0,8,1,1,LDPC,0,4,800,0,32,48,32,256,32,512,1,PASSIVE,functional,AXI4,32,1000000,0,0.0,0,1,UVM_MEDIUM,2,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,128,1.25,power_cycle_test,power_cycle_seq
RUN-000114,read_disturb_test-000114,Read_Disturb,WriteBack,1,32,8,4,BCH,1,8,600,3,256,32,128,128,32,2048,4,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_LOW,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,512,1.6667,read_disturb_test,read_disturb_seq
RUN-000115,random_read_test-000115,Random_Read,Adaptive,0,8,2,1,Disabled,0,4,800,2,128,32,64,512,64,2048,1,PASSIVE,regression,AXI4,8,1000000,1,0.0366,1,1,UVM_LOW,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v1.2,128,1.25,random_read_test,random_read_seq
RUN-000116,read_disturb_test-000116,Read_Disturb,WriteBack,1,64,8,2,LDPC,1,32,1000,10,64,32,32,128,256,512,1,ACTIVE,stress,AXI4,16,1000000,1,0.0116,1,0,UVM_LOW,1,2,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.2,1024,1.0,read_disturb_test,read_disturb_seq
RUN-000117,mixed_rw_test-000117,Mixed_RW,WriteBack,0,4,2,2,BCH,1,64,1000,15,256,40,32,256,128,1024,3,ACTIVE,stress,AXI4,16,2000000,1,0.0318,1,1,UVM_MEDIUM,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.3,64,1.0,mixed_rw_test,mixed_rw_seq
RUN-000118,erase_suspend_test-000118,Erase_Suspend,WriteThrough,0,32,1,1,BCH,1,8,600,11,64,48,8,512,128,256,3,ACTIVE,stress,AXI4,32,2000000,1,0.0192,0,1,UVM_MEDIUM,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,512,1.6667,erase_suspend_test,erase_suspend_seq
RUN-000119,random_read_test-000119,Random_Read,WriteBack,1,64,4,1,BCH,1,8,800,3,32,40,64,512,32,512,1,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,2,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,1024,1.25,random_read_test,random_read_seq
RUN-000120,mixed_rw_test-000120,Mixed_RW,WriteBack,0,16,2,2,BCH,1,64,800,8,256,40,8,512,64,1024,3,ACTIVE,regression,AXI4,8,2000000,1,0.0097,1,1,UVM_LOW,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v2.0,256,1.25,mixed_rw_test,mixed_rw_seq
RUN-000121,garbage_collect_test-000121,Garbage_Collect,Adaptive,0,1,1,2,BCH,1,16,600,6,128,48,16,256,256,512,2,PASSIVE,functional,AXI4,8,500000,0,0.0,0,1,UVM_MEDIUM,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,16,1.6667,garbage_collect_test,garbage_collect_seq
RUN-000122,random_read_test-000122,Random_Read,WriteThrough,0,2,4,1,LDPC,1,32,600,15,32,32,128,512,32,512,1,ACTIVE,functional,AXI4,16,2000000,0,0.0,0,0,UVM_MEDIUM,0,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.3,32,1.6667,random_read_test,random_read_seq
RUN-000123,sequential_write_test-000123,Sequential_Write,Disabled,0,4,4,1,BCH,1,8,600,9,128,32,16,512,128,256,3,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_DEBUG,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,64,1.6667,sequential_write_test,sequential_write_seq
RUN-000124,back_to_back_program_test-000124,Back_To_Back_Program,WriteThrough,0,1,8,4,BCH,1,16,800,10,128,32,32,1024,64,512,2,PASSIVE,functional,AXI4,16,1000000,1,0.0329,1,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,16,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000125,mixed_rw_test-000125,Mixed_RW,Disabled,0,4,2,1,BCH,0,32,800,7,64,32,32,1024,32,2048,4,ACTIVE,functional,AXI4,8,1000000,1,0.0022,1,1,UVM_HIGH,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,64,1.25,mixed_rw_test,mixed_rw_seq
RUN-000126,read_disturb_test-000126,Read_Disturb,Disabled,0,16,8,1,Disabled,0,16,800,3,64,40,128,512,64,1024,3,ACTIVE,stress,AXI4,16,500000,1,0.0095,1,1,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v2.0,256,1.25,read_disturb_test,read_disturb_seq
RUN-000127,power_cycle_test-000127,Power_Cycle,Adaptive,1,8,4,2,BCH,0,64,1200,0,128,32,32,1024,64,512,3,ACTIVE,regression,AXI4,8,2000000,0,0.0,0,1,UVM_LOW,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v2.0,128,0.8333,power_cycle_test,power_cycle_seq
RUN-000128,back_to_back_program_test-000128,Back_To_Back_Program,Adaptive,0,4,2,2,BCH,0,4,400,14,64,40,64,512,32,256,2,ACTIVE,stress,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,64,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-000129,power_cycle_test-000129,Power_Cycle,WriteBack,0,2,8,2,BCH,1,8,800,5,256,40,128,256,64,2048,4,ACTIVE,regression,AXI4,8,1000000,1,0.0259,0,1,UVM_LOW,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,32,1.25,power_cycle_test,power_cycle_seq
RUN-000130,read_disturb_test-000130,Read_Disturb,Disabled,0,1,4,4,BCH,0,8,800,9,128,48,8,512,128,512,2,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v2.0,16,1.25,read_disturb_test,read_disturb_seq
RUN-000131,random_read_test-000131,Random_Read,Adaptive,0,2,2,4,Disabled,1,32,800,16,128,32,32,512,64,512,2,ACTIVE,regression,AXI4,16,1000000,1,0.0427,1,1,UVM_MEDIUM,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.2,32,1.25,random_read_test,random_read_seq
RUN-000132,back_to_back_program_test-000132,Back_To_Back_Program,Adaptive,0,4,4,2,LDPC,0,8,1000,1,256,32,32,512,256,2048,3,ACTIVE,regression,AXI4,32,2000000,1,0.0061,1,1,UVM_DEBUG,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,64,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000133,sequential_write_test-000133,Sequential_Write,WriteBack,0,32,1,4,LDPC,1,16,800,12,256,32,64,1024,128,1024,1,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.2,512,1.25,sequential_write_test,sequential_write_seq
RUN-000134,random_read_test-000134,Random_Read,WriteThrough,0,64,4,4,Disabled,0,16,800,1,32,40,32,512,128,512,4,PASSIVE,stress,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,2,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,1024,1.25,random_read_test,random_read_seq
