run_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-000135,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,94.1,100.0,35.3,3208.5,195.5,24.15,27.03,7.78,8700361.0,61.7,1167.8,nominal,3.23,normal
RUN-000136,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,58.8,84.9,49.2,1834.9,76.9,17.61,23.55,4.49,2145619.2,33.8,1153.8,nominal,3.3,long
RUN-000137,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,59.1,73.0,73.3,2226.6,343.5,20.67,28.09,13.5,152150.7,47.3,1193.3,nominal,2.3,long
RUN-000138,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,66.2,73.3,38.4,2810.3,426.0,21.71,21.39,38.87,275855.7,79.0,1171.0,turbo,6.68,short
RUN-000139,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,79.2,89.7,31.4,1831.4,333.8,20.08,27.64,6.93,7145301.4,76.1,1122.9,nominal,4.69,long
RUN-000140,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,1,78.9,100.0,56.4,1755.0,85.3,4.27,5.34,7.1,509853.2,75.9,1250.0,nominal,3.15,normal
RUN-000141,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,22.6,33.1,69.4,2188.5,406.1,23.52,20.47,10.08,416604.1,83.7,1050.0,nominal,4.59,long
RUN-000142,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,59.4,77.0,24.8,2094.2,277.8,25.76,35.7,2.93,1017124.6,84.8,1088.9,nominal,4.96,short
RUN-000143,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,77.6,86.2,43.7,2537.0,168.2,26.68,39.03,4.79,1307402.8,50.5,1207.2,turbo,6.76,short
RUN-000144,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,66.1,79.0,70.6,2109.2,499.9,19.21,28.43,10.18,1950911.9,76.7,1063.1,low_power,5.05,short
RUN-000145,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,80.3,97.5,35.9,3767.2,257.1,28.42,31.3,3.67,1267377.2,86.5,1132.1,turbo,5.51,short
RUN-000146,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,61.8,85.7,27.8,2846.2,125.9,6.38,6.0,35.41,18323062.4,70.0,1250.0,nominal,4.21,normal
RUN-000147,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,62.2,78.0,34.9,3969.2,552.3,32.51,30.85,11.69,60447966.7,86.0,1200.7,turbo,6.97,short
RUN-000148,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,8,68.8,89.3,27.9,2514.2,567.9,4.72,6.95,19.67,1321781.6,64.2,1155.2,nominal,4.36,normal
RUN-000149,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,8,78.9,95.1,38.7,1969.6,360.4,16.43,23.05,3.85,443331.2,64.1,1162.2,turbo,6.91,short
RUN-000150,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,59.3,87.6,68.5,3481.4,501.2,16.42,24.86,4.28,3596252.1,67.7,1182.0,nominal,1.74,normal
RUN-000151,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.3,92.6,48.0,4797.5,187.0,24.58,34.45,9.3,559177.2,86.3,1146.0,turbo,6.39,long
RUN-000152,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,49.7,77.5,49.0,3716.7,102.6,37.23,26.23,0.56,63273710.4,70.3,1096.6,nominal,3.95,normal
RUN-000153,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,66.6,84.0,50.8,1748.1,25.9,25.74,35.49,31.35,536419.8,67.1,1169.8,turbo,6.85,long
RUN-000154,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,55.5,69.6,49.2,2092.6,306.4,4.52,5.42,4.17,3239001.8,41.9,1209.9,nominal,5.72,normal
RUN-000155,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,53.8,66.7,57.9,3084.1,576.8,22.05,28.84,16.77,157424.5,71.4,1120.5,nominal,1.77,long
RUN-000156,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,4,57.9,65.4,53.8,2947.8,250.3,8.76,10.18,5.37,4578508.8,47.6,1148.7,nominal,3.73,normal
RUN-000157,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,63.0,76.5,48.2,2860.2,112.1,27.17,24.4,4.47,809289.0,47.7,1126.3,low_power,3.86,long
RUN-000158,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,1,60.0,74.3,30.3,2435.4,392.1,18.16,15.33,3.85,1324527.3,49.3,1146.3,nominal,3.52,short
RUN-000159,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,69.3,91.5,51.2,2913.9,139.0,7.25,6.4,14.11,1474849.1,76.8,1135.9,turbo,7.91,short
RUN-000160,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,59.3,73.0,60.3,2393.4,291.4,5.19,3.8,13.28,1408908.5,67.2,1161.9,turbo,6.2,long
RUN-000161,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,63.9,67.8,54.5,2184.1,522.7,7.56,11.2,2.73,1516346.4,38.2,1207.7,nominal,5.25,normal
RUN-000162,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,1,56.2,71.4,29.4,4495.9,313.5,28.92,41.72,18.44,82751279.2,60.2,1151.0,nominal,5.29,normal
RUN-000163,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,62.3,85.5,61.2,1318.2,377.6,28.74,38.01,15.11,3411731.6,87.9,1077.7,nominal,3.66,normal
RUN-000164,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,24.0,37.1,38.5,3011.5,234.2,15.02,16.17,1.87,548432.2,77.7,1250.0,nominal,4.59,short
RUN-000165,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,44.3,70.8,42.3,2340.6,304.7,8.84,8.11,3.67,168560.1,53.4,1155.5,low_power,5.21,long
RUN-000166,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,56.0,72.2,41.9,3115.0,164.8,21.05,21.91,0.89,1564388.1,74.5,1091.8,nominal,3.95,long
RUN-000167,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,88.4,100.0,35.2,4261.8,148.5,35.44,48.13,26.23,55984051.2,37.6,1156.3,low_power,3.23,long
RUN-000168,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,4,63.4,79.3,65.3,3662.9,479.7,17.85,24.98,7.82,987420.8,63.0,1147.0,nominal,3.13,normal
RUN-000169,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,65.4,92.3,66.6,3395.4,149.3,27.29,28.58,1.07,20774189.9,68.7,1068.2,nominal,3.67,short
RUN-000170,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,56.8,59.9,53.4,3143.8,148.1,28.48,35.55,0.15,5924871.9,70.5,1145.2,turbo,8.48,normal
RUN-000171,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,8,71.8,81.0,39.1,1675.9,308.4,8.14,9.9,0.62,1248310.3,81.4,1161.4,nominal,2.03,normal
RUN-000172,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,63.7,80.2,57.8,4503.4,212.1,48.56,59.44,8.47,49283154.3,67.9,1219.0,low_power,4.19,short
RUN-000173,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,52.5,67.9,39.2,2241.5,221.1,10.29,11.78,17.37,6125644.2,57.5,1125.6,nominal,3.97,long
RUN-000174,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,87.2,100.0,65.2,3015.5,266.0,18.18,22.5,17.07,14720736.0,60.9,1140.8,nominal,2.33,short
RUN-000175,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,53.4,56.6,65.0,2002.5,325.7,23.41,28.19,16.88,740537.8,74.6,1140.3,low_power,1.8,normal
RUN-000176,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,84.1,100.0,43.8,1396.4,340.2,10.19,14.32,8.56,608330.5,70.5,1106.9,turbo,6.07,short
RUN-000177,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,63.4,85.3,44.9,2998.3,361.3,24.42,20.47,2.9,5946121.0,63.2,1166.6,nominal,2.9,short
RUN-000178,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,75.0,91.6,31.0,2829.4,90.7,17.12,20.78,14.4,381102.0,62.4,1169.7,nominal,3.27,normal
RUN-000179,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,65.1,88.3,37.6,3752.9,340.3,17.63,16.83,16.92,5461144.1,46.4,1184.3,low_power,4.24,long
RUN-000180,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,59.9,74.6,39.7,1729.2,276.5,11.25,17.82,4.06,1724431.1,71.2,1141.6,nominal,2.43,long
RUN-000181,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,69.2,76.9,76.2,2977.5,190.3,10.39,14.86,0.43,703203.3,75.0,1210.5,nominal,3.94,short
RUN-000182,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,71.4,78.8,36.3,2638.6,120.9,12.85,16.25,3.41,77821.0,64.1,1200.8,low_power,5.39,short
RUN-000183,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,72.5,76.0,33.1,2920.4,400.0,16.71,19.68,14.54,11007669.9,58.6,1194.4,low_power,3.0,long
RUN-000184,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,77.7,100.0,60.2,2135.9,165.9,23.05,20.81,8.31,107421.9,56.3,1163.3,nominal,4.55,normal
RUN-000185,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,89.9,100.0,37.1,1031.7,233.4,20.62,29.71,1.95,148690.4,59.2,1195.5,nominal,3.54,normal
RUN-000186,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,73.3,100.0,46.3,2383.5,228.4,10.25,12.79,9.1,1018763.9,96.2,1149.0,low_power,4.12,normal
RUN-000187,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,64.8,76.9,41.6,1537.1,494.7,11.23,15.61,9.75,1483525.5,80.1,1145.4,nominal,5.4,long
RUN-000188,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,2,85.9,100.0,41.5,2136.2,336.1,15.62,15.53,1.13,188118.6,26.1,1161.0,nominal,2.79,long
RUN-000189,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,75.8,93.3,49.7,2264.1,561.0,9.84,8.21,7.93,7600344.6,79.2,1193.5,turbo,7.29,long
RUN-000190,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,46.7,75.9,54.6,2185.9,388.6,6.36,8.76,12.81,10954098.4,71.4,1121.5,nominal,5.14,normal
RUN-000191,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,73.7,77.9,41.2,3004.5,273.5,12.58,16.25,7.28,239290.6,66.6,1173.6,nominal,5.54,long
RUN-000192,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,55.9,62.3,60.8,3481.7,5.0,21.79,33.76,3.65,208732.9,68.4,1178.8,nominal,4.62,short
RUN-000193,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,80.3,100.0,41.4,3873.6,339.2,18.8,13.59,21.71,407295.0,73.0,1217.8,nominal,4.74,normal
RUN-000194,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,76.6,100.0,54.4,2616.0,583.5,24.68,17.59,33.86,20239658.8,50.7,1125.0,turbo,5.81,normal
RUN-000195,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,56.4,82.7,42.2,2987.2,474.6,19.37,21.75,0.86,263118.2,66.7,1076.1,nominal,4.47,short
RUN-000196,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,86.3,100.0,43.1,3162.7,184.6,10.6,12.87,4.84,485224.6,83.3,1167.5,turbo,5.37,normal
RUN-000197,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,96.2,100.0,40.2,2082.9,520.8,26.31,38.86,27.29,294158.2,41.1,1218.3,turbo,6.59,normal
RUN-000198,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,75.9,82.5,53.8,1971.6,437.6,26.78,20.89,4.31,353199.4,89.8,1186.7,turbo,7.27,short
RUN-000199,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,47.7,58.6,32.6,3125.5,259.9,6.48,7.84,0.18,36771428.7,63.6,1171.5,turbo,7.12,normal
RUN-000200,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,56.5,64.7,39.7,4816.8,275.6,32.58,28.58,3.14,11817438.7,77.3,1195.2,low_power,3.74,long
RUN-000201,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,64.4,73.5,32.2,2732.5,55.2,6.54,4.64,1.3,8344558.7,56.3,1211.9,nominal,4.68,long
RUN-000202,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,68.2,73.2,52.7,1262.8,201.8,28.01,25.94,6.37,107933.6,62.2,1081.2,turbo,6.25,long
RUN-000203,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,2,62.4,67.1,21.8,2122.0,151.3,20.86,20.0,7.66,741280.4,74.0,1195.8,turbo,7.06,normal
RUN-000204,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,99.0,100.0,44.9,2511.4,19.1,8.57,12.74,0.47,4172731.9,78.1,1133.5,turbo,7.76,short
RUN-000205,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,71.5,88.1,41.4,1981.1,307.7,25.9,34.97,18.84,25706723.4,47.5,1132.3,nominal,3.77,short
RUN-000206,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,59.0,74.6,46.3,2403.0,310.3,9.43,7.39,6.11,12926407.5,58.0,1137.9,nominal,3.74,long
RUN-000207,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,85.5,100.0,44.3,4812.6,230.6,27.67,30.04,8.76,159248.2,47.3,1146.4,nominal,2.9,short
RUN-000208,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,65.0,74.6,42.1,2386.8,251.2,18.86,27.6,1.08,323049.9,66.5,1169.6,nominal,3.1,long
RUN-000209,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,52.9,77.8,26.1,2729.9,439.6,8.84,6.42,4.42,8265082.1,73.2,1148.2,turbo,6.38,long
RUN-000210,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,8,71.7,95.3,46.4,2878.2,561.3,4.73,5.33,0.5,239124.3,54.9,1189.9,nominal,3.79,long
RUN-000211,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,36.6,46.3,58.9,3367.9,312.0,12.17,11.3,22.95,439422.9,61.7,1137.6,nominal,3.61,short
RUN-000212,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,54.7,66.5,16.0,3793.5,484.3,22.86,19.28,1.51,583994.4,57.8,1186.0,low_power,0.83,long
RUN-000213,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,64.3,74.8,48.3,2695.2,405.8,10.27,12.59,10.21,8786330.7,64.2,1072.4,low_power,3.55,long
RUN-000214,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,43.2,71.7,57.5,1367.6,388.2,17.88,16.32,0.06,263156.5,55.0,1179.5,nominal,4.98,short
RUN-000215,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,8,95.1,100.0,48.4,2969.0,310.6,8.33,9.54,0.05,9277962.1,66.3,1137.2,nominal,3.79,normal
RUN-000216,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,67.4,85.2,35.0,3171.9,215.6,42.7,59.72,8.67,46140372.3,57.2,1098.4,low_power,5.46,short
RUN-000217,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,41.0,54.1,54.5,3902.6,254.6,6.71,5.49,4.43,2974601.2,26.7,1142.9,low_power,2.7,short
RUN-000218,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,49.9,68.9,40.1,3830.8,322.1,36.01,38.93,0.45,54814331.3,87.7,1156.4,turbo,8.15,normal
RUN-000219,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,56.1,67.8,51.1,3337.6,478.1,3.12,3.55,14.1,766426.9,62.1,1058.5,nominal,3.05,short
RUN-000220,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,29.9,36.1,42.5,5047.9,609.0,29.59,42.15,4.54,681127.2,37.1,1175.4,turbo,5.76,short
RUN-000221,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,71.5,99.2,38.3,2277.5,250.6,28.82,23.44,6.11,238799.6,79.3,1166.6,nominal,4.14,normal
RUN-000222,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,64.4,70.5,50.2,2772.7,307.9,14.6,15.11,28.95,1243982.1,61.2,1180.4,nominal,3.99,normal
RUN-000223,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,53.6,59.0,30.7,2876.2,5.0,26.03,18.41,27.39,101557.7,61.4,1208.3,nominal,5.43,long
RUN-000224,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,47.6,77.0,35.0,2958.2,73.2,23.59,20.53,1.77,437131.7,41.2,1212.4,turbo,4.06,normal
RUN-000225,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,99.0,100.0,65.3,3709.2,256.4,26.16,32.5,11.27,3465604.4,50.6,1130.7,low_power,4.21,normal
RUN-000226,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,64.7,77.3,44.8,2706.4,580.5,22.33,30.38,3.16,276048.1,78.0,1165.0,nominal,5.83,normal
RUN-000227,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,75.4,91.3,40.9,2982.1,394.0,10.54,8.33,8.72,265181.5,63.8,1112.0,nominal,1.49,long
RUN-000228,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,50.1,62.6,53.6,3637.6,240.5,12.9,19.3,8.91,484823.4,49.5,1162.0,nominal,0.89,normal
RUN-000229,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,69.0,90.9,40.5,3919.6,222.5,7.55,7.91,4.8,376361.2,43.0,1158.1,low_power,5.38,long
RUN-000230,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,47.1,64.6,40.6,3720.1,229.8,8.67,7.33,27.78,5106596.5,74.9,1151.9,turbo,8.52,normal
RUN-000231,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,76.6,88.2,52.1,2268.2,203.1,29.32,31.08,0.31,620587.6,56.5,1122.0,nominal,4.72,normal
RUN-000232,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,8,90.2,100.0,37.2,2033.8,439.4,6.99,7.87,4.21,270175.0,59.5,1157.8,low_power,4.27,normal
RUN-000233,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,1,67.9,89.5,53.8,2790.3,325.1,27.55,34.54,12.6,83077.1,65.2,1172.9,nominal,4.87,short
RUN-000234,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,80.6,85.4,68.8,400.0,242.3,15.42,21.76,0.17,51880.7,85.2,1157.8,nominal,4.31,short
RUN-000235,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,1,76.8,89.0,44.6,3773.3,462.9,17.08,13.58,4.54,313483.2,51.2,1199.1,nominal,4.39,short
RUN-000236,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,70.4,84.7,65.0,3258.4,432.0,28.84,29.16,7.06,1339847.7,81.9,1216.6,nominal,3.54,short
RUN-000237,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,72.7,85.6,42.3,1006.9,276.2,9.42,11.91,4.14,178922.8,54.0,1232.1,nominal,4.48,long
RUN-000238,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,2,46.4,75.2,43.8,1578.2,371.9,22.52,31.28,6.36,1345524.3,69.2,1219.9,nominal,4.13,long
RUN-000239,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,1,79.0,84.5,5.0,2560.5,296.6,29.19,40.74,8.65,363560.7,63.6,1199.8,turbo,7.36,long
RUN-000240,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,76.6,100.0,54.5,3260.7,434.6,17.04,24.48,10.82,3188953.1,61.1,1150.7,nominal,7.02,short
RUN-000241,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,55.4,84.6,39.0,4460.0,416.5,27.07,39.56,13.02,73330845.3,69.5,1156.2,low_power,4.79,short
RUN-000242,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,54.3,73.5,73.4,2317.2,157.4,23.36,16.84,7.39,1389601.4,65.9,1137.8,turbo,6.82,long
RUN-000243,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,67.9,73.8,44.6,2914.1,119.1,30.46,28.99,5.38,1636347.7,74.9,1250.0,nominal,4.38,normal
RUN-000244,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,73.9,86.1,44.5,3067.7,454.5,11.04,17.17,26.74,5435647.6,61.6,1177.7,nominal,4.93,long
RUN-000245,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,64.5,92.3,37.5,2658.2,59.2,7.4,6.44,1.64,7795511.4,74.0,1159.2,turbo,6.51,long
RUN-000246,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,82.8,93.5,42.3,4373.6,397.9,32.29,50.08,22.95,73498764.0,75.1,1210.3,turbo,6.81,long
RUN-000247,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,60.7,88.6,41.3,950.8,219.8,19.91,28.86,6.13,1262572.9,66.3,1116.8,nominal,3.9,normal
RUN-000248,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,1,49.3,54.6,64.3,2926.3,218.0,30.08,39.29,8.32,719014.9,44.5,1110.5,nominal,3.42,long
RUN-000249,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,64.7,94.5,22.8,3125.3,515.4,18.16,26.54,3.03,378215.5,58.4,1235.8,turbo,5.85,short
RUN-000250,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,59.0,73.1,29.5,3697.3,508.4,16.44,20.65,17.27,695491.0,42.4,1112.9,nominal,5.05,long
RUN-000251,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,56.9,85.1,37.0,2686.8,401.8,18.01,16.69,14.93,432602.4,43.9,1119.8,nominal,5.25,long
RUN-000252,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,36.6,47.5,67.4,2826.1,95.3,3.43,4.76,3.85,4226518.7,46.1,1155.4,nominal,1.23,short
RUN-000253,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,73.2,93.2,25.7,3193.9,137.0,11.06,13.99,20.44,5178203.8,87.0,1233.5,nominal,2.73,long
RUN-000254,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,54.1,63.2,56.3,3222.1,282.4,6.52,9.7,1.52,750343.7,82.2,1190.3,nominal,3.81,normal
RUN-000255,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,87.0,99.6,35.9,2684.8,89.4,21.66,23.87,3.9,3295770.9,56.5,1182.1,nominal,4.83,normal
RUN-000256,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,38.4,43.7,27.9,1525.8,378.9,3.68,3.56,2.43,994209.2,70.5,1178.9,nominal,4.22,normal
RUN-000257,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,43.6,70.5,40.5,2810.8,28.9,16.55,14.97,3.53,3032849.8,56.4,1200.6,low_power,3.39,short
RUN-000258,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,42.9,57.2,74.5,400.0,310.9,4.0,3.72,23.44,2439996.8,79.8,1239.3,low_power,5.48,short
RUN-000259,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,48.8,54.2,51.8,2831.8,183.9,22.1,20.7,0.96,67201.3,49.1,1054.3,turbo,5.43,long
RUN-000260,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,72.2,89.6,48.2,2132.9,496.5,24.11,31.29,9.13,1385962.5,49.4,1099.1,low_power,1.55,long
RUN-000261,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,70.0,90.0,60.6,3144.9,221.8,29.95,46.1,6.05,440020.0,47.4,1191.1,nominal,6.7,normal
RUN-000262,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,68.1,81.3,39.2,2442.6,608.6,15.19,17.46,17.68,392522.1,51.8,1220.6,nominal,2.96,long
RUN-000263,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,1,49.5,56.2,53.0,3483.3,231.4,23.35,28.76,15.96,3908564.7,65.7,1126.1,nominal,2.89,normal
RUN-000264,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,70.5,83.0,28.6,3283.2,344.4,29.42,47.05,5.96,1190364.8,70.9,1076.2,nominal,5.7,normal
RUN-000265,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,63.5,74.0,39.0,5619.6,234.7,35.07,27.55,2.47,68119067.5,66.7,1210.6,low_power,3.48,normal
RUN-000266,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,60.4,72.2,53.7,2218.5,593.0,29.89,30.39,4.5,739940.6,74.0,1153.3,low_power,5.87,long
RUN-000267,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,2,64.9,78.4,55.3,2909.4,515.8,32.69,32.12,1.04,7941799.5,85.1,1149.3,nominal,4.87,long
RUN-000268,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,72.6,79.7,52.5,1063.8,518.8,18.36,26.77,18.68,85571.4,54.4,1114.1,nominal,4.33,short
RUN-000269,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,37.0,51.8,31.4,3121.4,355.8,21.94,17.66,20.62,1340046.4,71.6,1157.3,nominal,2.31,short
RUN-000270,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,60.7,65.6,52.0,2720.5,202.5,5.85,5.91,10.97,2931728.7,63.1,1180.1,nominal,1.77,normal
