runId,test_id,seed,result,pass_fail,failure_class,err_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-000170,irq_storm_test-000170,1846264861,PASS,pass,NONE,,,,0,0,0,0,0,242.35,0.0009,6058757,0,uvm_report_server
RUN-000171,irq_storm_test-000171,289724187,PASS,pass,NONE,,,,0,0,0,0,0,34.61,0.0437,6921944,0,uvm_report_server
RUN-000172,backpressure_test-000172,454771164,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,51340,4,0,0,1,0,55.34,0.0006,5533791,1,uvm_report_server
RUN-000173,reset_recovery_test-000173,1497104257,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,2500,2,0,0,0,0,5.16,0.0166,258007,1,uvm_report_server
RUN-000174,reg_sweep_test-000174,1142802713,PASS,pass,NONE,,,,0,0,0,0,0,65.41,0.0123,6540557,0,uvm_report_server
RUN-000175,reset_recovery_test-000175,898826164,PASS,pass,NONE,,,,0,0,0,0,0,45.33,0.008,2266515,0,uvm_report_server
RUN-000176,irq_storm_test-000176,1602665833,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,221910,2,1,1,0,0,225.91,0.0022,45182424,1,uvm_report_server
RUN-000177,reset_recovery_test-000177,743552699,PASS,pass,NONE,,,,0,0,0,0,0,140.34,0.0027,3508588,0,uvm_report_server
RUN-000178,dma_burst_test-000178,116431935,PASS,pass,NONE,,,,0,0,0,0,0,527.29,0.0004,13182200,0,uvm_report_server
RUN-000179,uart_loopback_test-000179,902186723,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,25880,1,1,0,0,0,29.88,0.0005,5976024,1,uvm_report_server
RUN-000180,reg_sweep_test-000180,1588053051,PASS,pass,NONE,,,,0,1,0,0,0,54.26,0.0279,10852429,0,uvm_report_server
RUN-000181,backpressure_test-000181,486073760,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,127730,1,1,0,0,1,131.73,0.002,6586292,1,uvm_report_server
RUN-000182,reg_sweep_test-000182,419682869,PASS,pass,NONE,,,,0,0,0,0,0,31.31,0.0067,1565601,0,uvm_report_server
RUN-000183,reset_recovery_test-000183,1890107997,PASS,pass,NONE,,,,0,0,0,0,0,236.64,0.0032,11831830,0,uvm_report_server
RUN-000184,reg_sweep_test-000184,1307474942,PASS,pass,NONE,,,,0,0,0,0,0,130.77,0.003,3269341,0,uvm_report_server
RUN-000185,reg_sweep_test-000185,635101445,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,100220,1,0,1,0,0,104.22,0.0019,20843120,1,uvm_report_server
RUN-000186,backpressure_test-000186,243040776,PASS,pass,NONE,,,,0,0,0,0,0,5.5,0.0323,1099948,0,uvm_report_server
RUN-000187,irq_storm_test-000187,1061909267,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,658920,1,1,1,0,0,662.92,0.0001,33145970,1,uvm_report_server
RUN-000188,reg_sweep_test-000188,1631050272,PASS,pass,NONE,,,,0,0,0,0,0,59.52,0.013,5951960,0,uvm_report_server
RUN-000189,reg_sweep_test-000189,1869364346,PASS,pass,NONE,,,,0,1,0,0,0,196.14,0.0084,9807205,0,uvm_report_server
RUN-000190,uart_loopback_test-000190,526006453,PASS,pass,NONE,,,,0,0,0,0,0,62.3,0.023,3114967,0,uvm_report_server
RUN-000191,reset_recovery_test-000191,2114959849,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,522730,3,0,0,0,1,526.73,0.0017,26336340,1,uvm_report_server
RUN-000192,dma_burst_test-000192,112369263,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,53280,1,1,0,0,1,57.28,0.0081,5728113,1,uvm_report_server
RUN-000193,backpressure_test-000193,137754072,PASS,pass,NONE,,,,0,0,0,0,0,36.51,0.0095,3651398,0,uvm_report_server
RUN-000194,parity_stress_test-000194,281632911,PASS,pass,NONE,,,,0,0,0,0,0,253.94,0.0129,50788223,0,uvm_report_server
RUN-000195,reset_recovery_test-000195,1951741375,PASS,pass,NONE,,,,0,0,0,0,0,18.6,0.0193,1860398,0,uvm_report_server
RUN-000196,parity_stress_test-000196,1653848612,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,73670,3,1,1,1,0,77.67,0.0012,15533191,1,uvm_report_server
RUN-000197,dma_burst_test-000197,1830429369,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,191650,3,0,0,0,0,195.65,0.0003,4891314,1,uvm_report_server
RUN-000198,parity_stress_test-000198,114663425,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,25350,1,0,0,0,1,29.35,0.0019,2934838,1,uvm_report_server
RUN-000199,reg_sweep_test-000199,2072655218,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,276400,3,0,0,0,0,280.4,0.0011,28039785,1,uvm_report_server
RUN-000200,reg_sweep_test-000200,1610410352,PASS,pass,NONE,,,,0,0,0,0,0,304.77,0.0052,60954715,0,uvm_report_server
RUN-000201,backpressure_test-000201,2035959893,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,789210,3,0,0,1,0,793.21,0.0003,19830306,1,uvm_report_server
RUN-000202,parity_stress_test-000202,1396791629,PASS,pass,NONE,,,,0,1,0,0,0,42.2,0.0024,1054894,0,uvm_report_server
RUN-000203,irq_storm_test-000203,2038241292,PASS,pass,NONE,,,,0,0,0,0,0,37.41,0.0056,1870381,0,uvm_report_server
RUN-000204,irq_storm_test-000204,606185222,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,256529,3,0,0,1,0,260.53,0.001,13026599,1,uvm_report_server
RUN-000205,reset_recovery_test-000205,419222836,PASS,pass,NONE,,,,0,1,0,0,0,766.69,0.002,19167324,0,uvm_report_server
RUN-000206,uart_loopback_test-000206,201421828,PASS,pass,NONE,,,,0,0,0,0,0,11.68,0.0348,2335069,0,uvm_report_server
RUN-000207,reset_recovery_test-000207,1999811424,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,76920,2,1,1,1,0,80.92,0.0053,16183230,1,uvm_report_server
RUN-000208,reg_sweep_test-000208,1149336427,PASS,pass,NONE,,,,0,0,0,0,0,777.0,0.004,77699541,0,uvm_report_server
RUN-000209,uart_loopback_test-000209,219589161,PASS,pass,NONE,,,,0,0,0,0,0,90.26,0.002,4512951,0,uvm_report_server
RUN-000210,reset_recovery_test-000210,234168940,PASS,pass,NONE,,,,0,0,0,0,0,60.56,0.0009,3028051,0,uvm_report_server
RUN-000211,irq_storm_test-000211,1231209906,PASS,pass,NONE,,,,0,1,0,0,0,26.66,0.0278,2666356,0,uvm_report_server
RUN-000212,reset_recovery_test-000212,206236646,PASS,pass,NONE,,,,0,0,0,0,0,404.95,0.001,20247361,0,uvm_report_server
RUN-000213,dma_burst_test-000213,886784009,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,693180,3,0,0,1,0,697.18,0.0004,34858922,1,uvm_report_server
RUN-000214,reg_sweep_test-000214,1467674012,PASS,pass,NONE,,,,0,0,0,0,0,76.34,0.0026,1908520,0,uvm_report_server
RUN-000215,irq_storm_test-000215,883417629,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,63960,2,0,0,0,0,67.96,0.0006,6796285,1,uvm_report_server
RUN-000216,irq_storm_test-000216,516601495,PASS,pass,NONE,,,,0,0,0,0,0,23.9,0.0317,2390130,0,uvm_report_server
RUN-000217,reg_sweep_test-000217,664105443,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,19540,2,1,0,0,1,23.54,0.0028,2353500,1,uvm_report_server
RUN-000218,irq_storm_test-000218,167219930,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,563780,2,0,0,0,0,567.78,0.0001,14194415,1,uvm_report_server
RUN-000219,backpressure_test-000219,233307725,PASS,pass,NONE,,,,0,0,0,0,0,89.65,0.0082,4482489,0,uvm_report_server
RUN-000220,parity_stress_test-000220,454452643,PASS,pass,NONE,,,,0,0,0,0,0,648.91,0.0023,32445279,0,uvm_report_server
RUN-000221,backpressure_test-000221,1767046499,PASS,pass,NONE,,,,0,0,0,0,0,98.48,0.0039,4923919,0,uvm_report_server
RUN-000222,irq_storm_test-000222,745811590,PASS,pass,NONE,,,,0,1,0,0,0,70.52,0.022,14103492,0,uvm_report_server
RUN-000223,backpressure_test-000223,806769249,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,197180,3,0,0,0,1,201.18,0.0012,5029562,1,uvm_report_server
RUN-000224,dma_burst_test-000224,652638239,PASS,pass,NONE,,,,0,0,0,0,0,764.94,0.001,76493593,0,uvm_report_server
RUN-000225,irq_storm_test-000225,2008766247,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,792710,2,1,1,0,0,796.71,0.0003,19917837,1,uvm_report_server
RUN-000226,dma_burst_test-000226,1173481548,PASS,pass,NONE,,,,0,1,0,0,0,75.42,0.0052,1885555,0,uvm_report_server
RUN-000227,irq_storm_test-000227,1662277483,PASS,pass,NONE,,,,0,0,0,0,0,353.87,0.0021,17693409,0,uvm_report_server
RUN-000228,irq_storm_test-000228,974866841,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,788240,1,0,0,0,0,792.24,0.0003,19806057,1,uvm_report_server
RUN-000229,backpressure_test-000229,1239604426,PASS,pass,NONE,,,,0,1,0,0,0,41.05,0.0046,1026191,0,uvm_report_server
RUN-000230,reset_recovery_test-000230,175924606,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,383420,3,1,0,0,0,387.42,0.0022,38742059,1,uvm_report_server
RUN-000231,reg_sweep_test-000231,1893984455,PASS,pass,NONE,,,,0,0,0,0,0,40.26,0.009,4025826,0,uvm_report_server
RUN-000232,uart_loopback_test-000232,24441041,PASS,pass,NONE,,,,0,1,0,0,0,30.46,0.006,3045663,0,uvm_report_server
RUN-000233,uart_loopback_test-000233,23147034,PASS,pass,NONE,,,,0,1,0,0,0,398.28,0.0019,9957010,0,uvm_report_server
RUN-000234,parity_stress_test-000234,2074974365,PASS,pass,NONE,,,,0,1,0,0,0,177.41,0.0043,35482541,0,uvm_report_server
RUN-000235,irq_storm_test-000235,852714148,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,33520,3,0,1,1,0,37.52,0.0018,7504695,1,uvm_report_server
RUN-000236,reg_sweep_test-000236,370937275,PASS,pass,NONE,,,,0,0,0,0,0,103.91,0.0078,10390705,0,uvm_report_server
RUN-000237,uart_loopback_test-000237,1209138783,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,28890,2,1,1,0,0,32.89,0.0016,3288681,1,uvm_report_server
RUN-000238,backpressure_test-000238,1670291482,PASS,pass,NONE,,,,0,1,0,0,0,11.73,0.0304,2345065,0,uvm_report_server
RUN-000239,uart_loopback_test-000239,850240577,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,276510,4,0,0,1,0,280.51,0.0004,14025576,1,uvm_report_server
RUN-000240,backpressure_test-000240,3724414,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,32130,2,0,0,0,1,36.13,0.0034,1806318,1,uvm_report_server
RUN-000241,parity_stress_test-000241,1800971334,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,793310,2,0,1,0,0,797.31,0.0006,79730736,1,uvm_report_server
RUN-000242,parity_stress_test-000242,25000323,PASS,pass,NONE,,,,0,0,0,0,0,321.58,0.0047,32158344,0,uvm_report_server
RUN-000243,dma_burst_test-000243,611855267,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,16960,3,1,0,0,1,20.96,0.0083,2096234,1,uvm_report_server
RUN-000244,uart_loopback_test-000244,137135055,PASS,pass,NONE,,,,0,0,0,0,0,64.77,0.0128,12954401,0,uvm_report_server
RUN-000245,reg_sweep_test-000245,2120265907,PASS,pass,NONE,,,,0,1,0,0,0,314.4,0.0026,15719890,0,uvm_report_server
RUN-000246,reg_sweep_test-000246,290694170,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,442580,3,0,1,1,0,446.58,0.0028,44657735,1,uvm_report_server
RUN-000247,reg_sweep_test-000247,2130166181,PASS,pass,NONE,,,,0,0,0,0,0,69.77,0.0221,6977034,0,uvm_report_server
RUN-000248,reset_recovery_test-000248,48243160,PASS,pass,NONE,,,,0,0,0,0,0,799.8,0.0038,39990087,0,uvm_report_server
RUN-000249,uart_loopback_test-000249,609209219,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,369610,2,1,1,0,0,373.61,0.0009,37361430,1,uvm_report_server
RUN-000250,uart_loopback_test-000250,1738446686,PASS,pass,NONE,,,,0,1,0,0,0,754.65,0.0019,18866145,0,uvm_report_server
RUN-000251,reset_recovery_test-000251,303928932,PASS,pass,NONE,,,,0,0,0,0,0,10.58,0.0167,1057541,0,uvm_report_server
RUN-000252,reg_sweep_test-000252,823832098,PASS,pass,NONE,,,,0,1,0,0,0,106.88,0.0132,10688112,0,uvm_report_server
RUN-000253,reg_sweep_test-000253,218776564,PASS,pass,NONE,,,,0,0,0,0,0,70.05,0.0114,7004804,0,uvm_report_server
RUN-000254,uart_loopback_test-000254,931197726,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,751740,1,0,1,0,0,755.74,0.0002,37786766,1,uvm_report_server
RUN-000255,reset_recovery_test-000255,951888290,PASS,pass,NONE,,,,0,0,0,0,0,121.55,0.0065,12154850,0,uvm_report_server
RUN-000256,reg_sweep_test-000256,58956169,PASS,pass,NONE,,,,0,0,0,0,0,662.39,0.0023,66239464,0,uvm_report_server
RUN-000257,uart_loopback_test-000257,2046736295,PASS,pass,NONE,,,,0,0,0,0,0,74.84,0.0007,3741905,0,uvm_report_server
RUN-000258,parity_stress_test-000258,2082461512,PASS,pass,NONE,,,,0,0,0,0,0,8.05,0.0227,1609667,0,uvm_report_server
RUN-000259,reset_recovery_test-000259,472937715,PASS,pass,NONE,,,,0,1,0,0,0,15.9,0.0113,3179546,0,uvm_report_server
RUN-000260,backpressure_test-000260,1882617226,PASS,pass,NONE,,,,0,0,0,0,0,62.24,0.0057,6223506,0,uvm_report_server
RUN-000261,reg_sweep_test-000261,964212715,PASS,pass,NONE,,,,0,0,0,0,0,367.52,0.0041,9188101,0,uvm_report_server
RUN-000262,backpressure_test-000262,590656955,PASS,pass,NONE,,,,0,0,0,0,0,31.78,0.0057,6355433,0,uvm_report_server
RUN-000263,parity_stress_test-000263,1384063718,PASS,pass,NONE,,,,0,1,0,0,0,246.95,0.0031,24694769,0,uvm_report_server
RUN-000264,backpressure_test-000264,1236921704,PASS,pass,NONE,,,,0,1,0,0,0,271.52,0.0007,13575997,0,uvm_report_server
RUN-000265,irq_storm_test-000265,460149587,PASS,pass,NONE,,,,0,0,0,0,0,11.29,0.016,2257463,0,uvm_report_server
RUN-000266,backpressure_test-000266,92529574,PASS,pass,NONE,,,,0,0,0,0,0,22.77,0.0045,4553333,0,uvm_report_server
RUN-000267,reset_recovery_test-000267,1634563989,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,78460,3,0,0,1,1,82.46,0.0226,16491604,1,uvm_report_server
RUN-000268,dma_burst_test-000268,8061398,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,89700,3,1,0,0,1,93.7,0.0011,9370003,1,uvm_report_server
RUN-000269,backpressure_test-000269,1639910528,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,495800,3,1,0,1,0,499.8,0.0004,99959047,1,uvm_report_server
RUN-000270,irq_storm_test-000270,2032075509,PASS,pass,NONE,,,,0,0,0,0,0,64.81,0.0112,6481383,0,uvm_report_server
RUN-000271,irq_storm_test-000271,1483294314,PASS,pass,NONE,,,,0,0,0,0,0,58.37,0.0122,5836535,0,uvm_report_server
RUN-000272,dma_burst_test-000272,1258649762,PASS,pass,NONE,,,,0,0,0,0,0,243.07,0.0016,24307079,0,uvm_report_server
RUN-000273,dma_burst_test-000273,628584681,PASS,pass,NONE,,,,0,1,0,0,0,70.02,0.022,7001503,0,uvm_report_server
RUN-000274,reg_sweep_test-000274,703314125,PASS,pass,NONE,,,,0,1,0,0,0,6.41,0.016,641473,0,uvm_report_server
RUN-000275,reset_recovery_test-000275,1209222015,PASS,pass,NONE,,,,0,0,0,0,0,367.73,0.0042,18386290,0,uvm_report_server
RUN-000276,irq_storm_test-000276,2022688028,PASS,pass,NONE,,,,0,0,0,0,0,22.93,0.0715,4586620,0,uvm_report_server
RUN-000277,irq_storm_test-000277,1441038881,PASS,pass,NONE,,,,0,0,0,0,0,154.38,0.0026,30876023,0,uvm_report_server
RUN-000278,uart_loopback_test-000278,1334069642,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,451990,2,0,1,0,0,455.99,0.0001,45599124,1,uvm_report_server
RUN-000279,irq_storm_test-000279,1444445926,PASS,pass,NONE,,,,0,1,0,0,0,40.69,0.0024,1017179,0,uvm_report_server
RUN-000280,reg_sweep_test-000280,1155123104,PASS,pass,NONE,,,,0,1,0,0,0,82.44,0.0021,2061035,0,uvm_report_server
RUN-000281,dma_burst_test-000281,1470209347,PASS,pass,NONE,,,,0,1,0,0,0,43.17,0.004,8633638,0,uvm_report_server
RUN-000282,irq_storm_test-000282,1812879635,PASS,pass,NONE,,,,0,0,0,0,0,782.2,0.0009,19555103,0,uvm_report_server
RUN-000283,uart_loopback_test-000283,1081366985,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,257300,2,0,0,0,0,261.3,0.0013,13065146,1,uvm_report_server
RUN-000284,uart_loopback_test-000284,1665528943,PASS,pass,NONE,,,,0,0,0,0,0,456.77,0.0036,91354434,0,uvm_report_server
RUN-000285,irq_storm_test-000285,499911444,PASS,pass,NONE,,,,0,0,0,0,0,513.93,0.0015,25696575,0,uvm_report_server
RUN-000286,reg_sweep_test-000286,950180912,PASS,pass,NONE,,,,0,0,0,0,0,13.23,0.0276,1322883,0,uvm_report_server
RUN-000287,reg_sweep_test-000287,1066210057,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,502140,2,0,1,0,0,506.14,0.0002,12653506,1,uvm_report_server
RUN-000288,reg_sweep_test-000288,1626194021,PASS,pass,NONE,,,,0,0,0,0,0,90.55,0.0044,4527491,0,uvm_report_server
RUN-000289,uart_loopback_test-000289,1621609288,PASS,pass,NONE,,,,0,1,0,0,0,564.98,0.0002,14124546,0,uvm_report_server
RUN-000290,parity_stress_test-000290,629642679,PASS,pass,NONE,,,,0,1,0,0,0,180.61,0.0156,36121228,0,uvm_report_server
RUN-000291,reset_recovery_test-000291,1752638205,PASS,pass,NONE,,,,0,1,0,0,0,29.34,0.0017,733502,0,uvm_report_server
RUN-000292,dma_burst_test-000292,1409914531,PASS,pass,NONE,,,,0,0,0,0,0,178.18,0.0039,17818366,0,uvm_report_server
RUN-000293,backpressure_test-000293,1404911106,PASS,pass,NONE,,,,0,0,0,0,0,24.32,0.0314,4863619,0,uvm_report_server
RUN-000294,dma_burst_test-000294,1802131894,PASS,pass,NONE,,,,0,0,0,0,0,71.32,0.0219,7132000,0,uvm_report_server
RUN-000295,backpressure_test-000295,1919062830,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,196940,1,1,0,0,0,200.94,0.0001,5023466,1,uvm_report_server
RUN-000296,backpressure_test-000296,65578684,PASS,pass,NONE,,,,0,0,0,0,0,111.38,0.0008,5569035,0,uvm_report_server
RUN-000297,reg_sweep_test-000297,839072811,PASS,pass,NONE,,,,0,0,0,0,0,127.33,0.0055,25466195,0,uvm_report_server
RUN-000298,irq_storm_test-000298,732912870,FAIL,fail,ASSERTION_FAIL,B_ASRT_0x81,ASSERTION_FAIL,542610,2,1,0,0,0,546.61,0.0009,13665149,1,uvm_report_server
RUN-000299,uart_loopback_test-000299,1602158013,PASS,pass,NONE,,,,0,0,0,0,0,13.12,0.007,1311519,0,uvm_report_server
RUN-000300,parity_stress_test-000300,885186585,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,687740,3,0,1,1,0,691.74,0.0003,69173975,1,uvm_report_server
RUN-000301,irq_storm_test-000301,1322084258,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,125360,3,0,0,0,0,129.36,0.0017,25871010,1,uvm_report_server
RUN-000302,parity_stress_test-000302,257016355,PASS,pass,NONE,,,,0,0,0,0,0,8.55,0.0234,1710068,0,uvm_report_server
RUN-000303,reset_recovery_test-000303,481915683,PASS,pass,NONE,,,,0,0,0,0,0,35.87,0.0201,1793468,0,uvm_report_server
RUN-000304,dma_burst_test-000304,1277271574,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,138410,3,0,0,0,0,142.41,0.006,7120331,1,uvm_report_server
RUN-000305,reset_recovery_test-000305,1798709073,PASS,pass,NONE,,,,0,0,0,0,0,367.26,0.0042,18363044,0,uvm_report_server
RUN-000306,parity_stress_test-000306,625518336,PASS,pass,NONE,,,,0,0,0,0,0,124.09,0.0029,6204585,0,uvm_report_server
RUN-000307,uart_loopback_test-000307,404042910,PASS,pass,NONE,,,,0,0,0,0,0,18.36,0.0388,3671247,0,uvm_report_server
RUN-000308,dma_burst_test-000308,2051800501,PASS,pass,NONE,,,,0,0,0,0,0,361.28,0.0019,9031990,0,uvm_report_server
RUN-000309,reg_sweep_test-000309,1665713067,PASS,pass,NONE,,,,0,1,0,0,0,382.39,0.0019,19119343,0,uvm_report_server
RUN-000310,dma_burst_test-000310,269840714,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,14020,2,0,0,0,0,18.02,0.001,1801862,1,uvm_report_server
RUN-000311,dma_burst_test-000311,815903270,PASS,pass,NONE,,,,0,0,0,0,0,10.08,0.0103,2015292,0,uvm_report_server
RUN-000312,dma_burst_test-000312,881674143,PASS,pass,NONE,,,,0,0,0,0,0,56.15,0.0037,5614545,0,uvm_report_server
RUN-000313,reg_sweep_test-000313,1902415910,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,457450,4,0,0,1,0,461.45,0.0007,92290637,1,uvm_report_server
RUN-000314,irq_storm_test-000314,1518494546,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,185780,1,0,0,0,0,189.78,0.0014,4744559,1,uvm_report_server
RUN-000315,dma_burst_test-000315,1807384611,PASS,pass,NONE,,,,0,0,0,0,0,17.31,0.0227,1731484,0,uvm_report_server
RUN-000316,dma_burst_test-000316,237042591,PASS,pass,NONE,,,,0,0,0,0,0,237.84,0.0029,23784467,0,uvm_report_server
RUN-000317,backpressure_test-000317,237889913,PASS,pass,NONE,,,,0,0,0,0,0,643.07,0.0013,16076796,0,uvm_report_server
RUN-000318,dma_burst_test-000318,811239307,PASS,pass,NONE,,,,0,0,0,0,0,228.92,0.0031,5723027,0,uvm_report_server
RUN-000319,reg_sweep_test-000319,1604757989,PASS,pass,NONE,,,,0,1,0,0,0,235.84,0.0017,11792211,0,uvm_report_server
RUN-000320,dma_burst_test-000320,1724267781,PASS,pass,NONE,,,,0,0,0,0,0,9.05,0.0195,904908,0,uvm_report_server
RUN-000321,reset_recovery_test-000321,460037351,PASS,pass,NONE,,,,0,0,0,0,0,108.09,0.0033,10808986,0,uvm_report_server
RUN-000322,uart_loopback_test-000322,1072170924,PASS,pass,NONE,,,,0,0,0,0,0,16.46,0.0112,3291943,0,uvm_report_server
RUN-000323,reg_sweep_test-000323,1158237740,PASS,pass,NONE,,,,0,0,0,0,0,5.27,0.0383,1053980,0,uvm_report_server
RUN-000324,reg_sweep_test-000324,358060099,PASS,pass,NONE,,,,0,0,0,0,0,251.88,0.0116,25188094,0,uvm_report_server
RUN-000325,irq_storm_test-000325,533601519,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,18570,3,1,0,0,0,22.57,0.0109,2257466,1,uvm_report_server
RUN-000326,uart_loopback_test-000326,686395313,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,690580,3,0,1,0,0,694.58,0.0001,34728792,1,uvm_report_server
RUN-000327,uart_loopback_test-000327,1647619845,PASS,pass,NONE,,,,0,0,0,0,0,368.14,0.0021,18406904,0,uvm_report_server
RUN-000328,reset_recovery_test-000328,309076108,PASS,pass,NONE,,,,0,1,0,0,0,451.13,0.0018,11278293,0,uvm_report_server
RUN-000329,reset_recovery_test-000329,150459501,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,744590,3,0,0,1,0,748.59,0.0008,37429281,1,uvm_report_server
RUN-000330,uart_loopback_test-000330,1186558392,PASS,pass,NONE,,,,0,1,0,0,0,282.95,0.0012,7073783,0,uvm_report_server
RUN-000331,reg_sweep_test-000331,2105749513,PASS,pass,NONE,,,,0,1,0,0,0,59.45,0.0066,2972692,0,uvm_report_server
RUN-000332,uart_loopback_test-000332,1326946085,PASS,pass,NONE,,,,0,0,0,0,0,140.06,0.0056,14006220,0,uvm_report_server
RUN-000333,parity_stress_test-000333,1530788407,PASS,pass,NONE,,,,0,0,0,0,0,147.64,0.0053,7382058,0,uvm_report_server
RUN-000334,reg_sweep_test-000334,1969923585,PASS,pass,NONE,,,,0,0,0,0,0,83.77,0.0181,8376554,0,uvm_report_server
RUN-000335,backpressure_test-000335,306697386,PASS,pass,NONE,,,,0,0,0,0,0,532.73,0.0013,53272756,0,uvm_report_server
RUN-000336,parity_stress_test-000336,1544127006,PASS,pass,NONE,,,,0,0,0,0,0,143.74,0.0014,7187034,0,uvm_report_server
RUN-000337,uart_loopback_test-000337,382630814,PASS,pass,NONE,,,,0,0,0,0,0,22.13,0.0164,4426834,0,uvm_report_server
RUN-000338,reg_sweep_test-000338,234310758,PASS,pass,NONE,,,,0,0,0,0,0,223.03,0.0031,11151660,0,uvm_report_server
RUN-000339,reset_recovery_test-000339,1679859164,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,42210,2,0,0,1,1,46.21,0.002,9241564,1,uvm_report_server
RUN-000340,reg_sweep_test-000340,1100359408,PASS,pass,NONE,,,,0,0,0,0,0,570.83,0.0007,14270703,0,uvm_report_server
RUN-000341,backpressure_test-000341,1132477036,PASS,pass,NONE,,,,0,0,0,0,0,221.13,0.0037,5528133,0,uvm_report_server
RUN-000342,parity_stress_test-000342,1711866200,PASS,pass,NONE,,,,0,0,0,0,0,39.83,0.0095,3983099,0,uvm_report_server
RUN-000343,dma_burst_test-000343,601803685,PASS,pass,NONE,,,,0,0,0,0,0,146.25,0.0026,14625168,0,uvm_report_server
RUN-000344,reg_sweep_test-000344,1871283123,PASS,pass,NONE,,,,0,1,0,0,0,108.85,0.0018,10884788,0,uvm_report_server
RUN-000345,irq_storm_test-000345,1365017322,PASS,pass,NONE,,,,0,1,0,0,0,27.57,0.0292,5514189,0,uvm_report_server
