run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-000160,reset_recovery_seq,661485138,constrained,default,0x9f00,64,random,0.688,0.56,balanced,16,25,264,17,5,weighted,uniform,sensor_poll,in_order,bitflip,96
RUN-000161,irq_storm_seq,2132967150,full_random,corner,0x6c00,64,walking_ones,0.602,0.48,reg_rd,64,2,236,14,3,weighted,uniform,dma_stream,in_order,glitch,96
RUN-000162,reset_recovery_seq,857152390,directed,default,0xe100,4,random,0.201,0.23,reg_rd,64,8,316,24,3,fixed,burst_hotspot,boot,in_order,none,48
RUN-000163,reg_sweep_seq,314369756,full_random,stress,0xa300,64,incremental,0.591,0.54,reg_rd,8,30,265,23,7,fixed,ping_pong,dma_stream,in_order,bitflip,768
RUN-000164,uart_loopback_seq,627746377,full_random,default,0xe100,64,walking_ones,0.667,0.26,reg_rd,64,6,245,24,9,fixed,burst_hotspot,boot,in_order,glitch,48
RUN-000165,parity_stress_seq,1229935797,constrained,stress,0x1400,4,incremental,0.609,0.56,reg_wr,16,8,218,20,6,weighted,uniform,dma_stream,out_of_order,none,384
RUN-000166,reg_sweep_seq,1320127481,constrained,corner,0xe700,4,random,0.271,0.79,reg_wr,64,17,262,24,4,weighted,sparse,console,in_order,glitch,96
RUN-000167,reg_sweep_seq,1502645170,full_random,default,0x0d00,4,random,0.619,0.73,balanced,16,22,34,10,11,weighted,sparse,sensor_poll,in_order,bitflip,192
RUN-000168,dma_burst_seq,769005849,constrained,corner,0x4500,16,random,0.657,0.33,reg_rd,8,14,178,28,10,weighted,burst_hotspot,dma_stream,out_of_order,glitch,384
RUN-000169,backpressure_seq,888730495,full_random,corner,0x2e00,16,random,0.54,0.36,reg_rd,8,5,192,10,2,fixed,sparse,boot,in_order,glitch,384
RUN-000170,irq_storm_seq,1846264861,full_random,stress,0xd200,64,random,0.219,0.21,reg_rd,16,1,297,2,8,fixed,uniform,dma_stream,in_order,none,96
RUN-000171,irq_storm_seq,289724187,constrained,default,0x6800,16,all_ones,0.146,0.71,reg_wr,128,30,190,10,2,weighted,uniform,sensor_poll,in_order,none,384
RUN-000172,backpressure_seq,454771164,directed,corner,0x0300,16,random,0.2,0.6,reg_rd,64,33,184,31,4,weighted,uniform,sensor_poll,out_of_order,none,96
RUN-000173,reset_recovery_seq,1497104257,full_random,corner,0x5400,4,walking_ones,0.314,0.69,reg_wr,64,27,103,8,10,fixed,sparse,sensor_poll,out_of_order,glitch,48
RUN-000174,reg_sweep_seq,1142802713,constrained,default,0x2f00,4,incremental,0.277,0.23,reg_rd,8,26,319,13,7,fixed,uniform,dma_stream,out_of_order,none,384
RUN-000175,reset_recovery_seq,898826164,constrained,stress,0xd400,64,random,0.495,0.41,balanced,128,9,55,21,10,fixed,uniform,console,in_order,none,96
RUN-000176,irq_storm_seq,1602665833,constrained,stress,0xf400,64,walking_ones,0.358,0.75,reg_wr,16,33,54,23,1,weighted,burst_hotspot,sensor_poll,in_order,none,384
RUN-000177,reset_recovery_seq,743552699,constrained,default,0x6c00,4,incremental,0.408,0.68,reg_wr,8,32,381,0,4,fixed,uniform,dma_stream,in_order,none,96
RUN-000178,dma_burst_seq,116431935,constrained,default,0x9a00,4,incremental,0.26,0.62,balanced,8,23,360,26,8,fixed,sparse,boot,in_order,none,192
RUN-000179,uart_loopback_seq,902186723,constrained,default,0x5f00,4,all_ones,0.07,0.27,reg_rd,64,19,78,7,5,fixed,burst_hotspot,boot,out_of_order,bitflip,48
RUN-000180,reg_sweep_seq,1588053051,full_random,stress,0x2c00,64,walking_ones,0.386,0.61,reg_wr,8,38,68,22,4,weighted,burst_hotspot,boot,out_of_order,none,384
RUN-000181,backpressure_seq,486073760,full_random,corner,0xf400,4,incremental,0.901,0.53,reg_rd,8,3,153,28,3,fixed,uniform,console,in_order,none,384
RUN-000182,reg_sweep_seq,419682869,full_random,corner,0x6b00,64,walking_ones,0.334,0.68,reg_rd,16,22,214,21,7,weighted,ping_pong,boot,in_order,none,48
RUN-000183,reset_recovery_seq,1890107997,full_random,default,0x6800,4,incremental,0.409,0.66,reg_rd,64,4,202,15,9,fixed,uniform,sensor_poll,in_order,none,192
RUN-000184,reg_sweep_seq,1307474942,constrained,default,0x1a00,16,walking_ones,0.396,0.42,reg_wr,16,15,58,30,5,fixed,sparse,sensor_poll,in_order,glitch,192
RUN-000185,reg_sweep_seq,635101445,constrained,corner,0xe100,4,walking_ones,0.735,0.45,reg_wr,64,30,174,22,8,fixed,burst_hotspot,sensor_poll,in_order,none,384
RUN-000186,backpressure_seq,243040776,full_random,default,0x7500,64,incremental,0.566,0.3,reg_wr,128,13,180,0,3,weighted,sparse,boot,out_of_order,bitflip,48
RUN-000187,irq_storm_seq,1061909267,constrained,stress,0x8900,64,walking_ones,0.718,0.6,balanced,16,29,380,21,7,fixed,burst_hotspot,dma_stream,out_of_order,bitflip,96
RUN-000188,reg_sweep_seq,1631050272,full_random,default,0xf200,4,all_ones,0.386,0.77,reg_wr,8,29,102,22,8,weighted,burst_hotspot,console,out_of_order,bitflip,192
RUN-000189,reg_sweep_seq,1869364346,full_random,default,0x3b00,4,random,0.387,0.45,reg_wr,64,21,36,22,2,weighted,uniform,dma_stream,in_order,glitch,384
RUN-000190,uart_loopback_seq,526006453,directed,default,0xb500,64,random,0.526,0.61,balanced,16,9,85,16,0,weighted,burst_hotspot,console,in_order,none,384
RUN-000191,reset_recovery_seq,2114959849,constrained,default,0x3500,4,incremental,0.692,0.42,reg_rd,16,22,208,23,8,weighted,burst_hotspot,sensor_poll,out_of_order,glitch,384
RUN-000192,dma_burst_seq,112369263,constrained,default,0xea00,64,walking_ones,0.539,0.27,reg_rd,16,36,289,26,6,weighted,uniform,dma_stream,in_order,glitch,192
RUN-000193,backpressure_seq,137754072,full_random,default,0xf500,64,walking_ones,0.114,0.3,reg_rd,64,38,209,4,4,weighted,burst_hotspot,sensor_poll,in_order,glitch,192
RUN-000194,parity_stress_seq,281632911,full_random,default,0x0400,4,walking_ones,0.433,0.49,reg_rd,64,0,399,8,9,weighted,ping_pong,dma_stream,in_order,none,768
RUN-000195,reset_recovery_seq,1951741375,directed,stress,0xe400,64,random,0.32,0.61,balanced,8,5,367,31,1,weighted,burst_hotspot,console,in_order,none,96
RUN-000196,parity_stress_seq,1653848612,directed,default,0x1e00,4,random,0.649,0.28,reg_wr,128,32,239,8,9,fixed,sparse,sensor_poll,in_order,none,192
RUN-000197,dma_burst_seq,1830429369,directed,default,0xbc00,64,walking_ones,0.576,0.38,reg_rd,8,7,350,15,10,fixed,burst_hotspot,boot,in_order,none,48
RUN-000198,parity_stress_seq,114663425,constrained,corner,0xee00,16,random,0.495,0.67,balanced,8,28,199,11,4,fixed,sparse,dma_stream,in_order,none,192
RUN-000199,reg_sweep_seq,2072655218,constrained,stress,0x5500,16,random,0.26,0.49,balanced,8,38,297,7,5,fixed,sparse,boot,in_order,none,192
RUN-000200,reg_sweep_seq,1610410352,full_random,corner,0x4100,16,all_ones,0.321,0.4,balanced,128,25,193,26,1,fixed,uniform,console,in_order,none,384
RUN-000201,backpressure_seq,2035959893,constrained,default,0xd500,4,walking_ones,0.707,0.74,balanced,16,8,302,24,3,fixed,sparse,sensor_poll,in_order,none,384
RUN-000202,parity_stress_seq,1396791629,constrained,default,0xfa00,4,random,0.816,0.29,reg_rd,8,4,54,18,7,weighted,burst_hotspot,dma_stream,out_of_order,bitflip,96
RUN-000203,irq_storm_seq,2038241292,full_random,corner,0x7e00,4,random,0.314,0.64,reg_wr,64,19,237,4,3,weighted,burst_hotspot,sensor_poll,out_of_order,bitflip,48
RUN-000204,irq_storm_seq,606185222,constrained,corner,0xfa00,64,walking_ones,0.828,0.28,balanced,128,20,247,22,0,fixed,burst_hotspot,boot,in_order,none,192
RUN-000205,reset_recovery_seq,419222836,full_random,default,0x0800,4,random,0.739,0.58,balanced,128,2,17,18,4,weighted,uniform,boot,out_of_order,none,768
RUN-000206,uart_loopback_seq,201421828,full_random,stress,0xc500,64,random,0.798,0.35,reg_wr,128,34,125,17,7,fixed,ping_pong,boot,in_order,none,192
RUN-000207,reset_recovery_seq,1999811424,constrained,stress,0xf800,4,random,0.3,0.45,balanced,64,27,96,20,10,fixed,burst_hotspot,sensor_poll,in_order,glitch,192
RUN-000208,reg_sweep_seq,1149336427,full_random,stress,0x0000,16,all_ones,0.43,0.73,reg_rd,128,28,265,10,6,weighted,ping_pong,console,in_order,none,768
RUN-000209,uart_loopback_seq,219589161,constrained,default,0xdb00,16,random,0.372,0.76,reg_rd,64,32,107,0,5,weighted,burst_hotspot,boot,in_order,bitflip,192
RUN-000210,reset_recovery_seq,234168940,constrained,default,0x2100,16,random,0.737,0.62,reg_wr,64,16,126,2,10,fixed,sparse,boot,in_order,bitflip,48
RUN-000211,irq_storm_seq,1231209906,constrained,corner,0x6b00,16,random,0.496,0.33,reg_rd,8,28,91,6,9,fixed,burst_hotspot,dma_stream,in_order,bitflip,192
RUN-000212,reset_recovery_seq,206236646,full_random,default,0xc400,64,incremental,0.783,0.44,reg_rd,16,39,241,30,8,weighted,burst_hotspot,boot,in_order,bitflip,384
RUN-000213,dma_burst_seq,886784009,constrained,stress,0xa400,4,all_ones,0.54,0.79,balanced,16,28,40,19,10,weighted,ping_pong,sensor_poll,out_of_order,none,192
RUN-000214,reg_sweep_seq,1467674012,constrained,default,0x3e00,4,all_ones,0.747,0.33,reg_wr,8,39,253,2,6,fixed,uniform,console,out_of_order,bitflip,96
RUN-000215,irq_storm_seq,883417629,full_random,default,0xca00,4,incremental,0.186,0.65,reg_wr,8,22,264,21,9,weighted,ping_pong,console,in_order,none,96
RUN-000216,irq_storm_seq,516601495,constrained,default,0x0e00,4,walking_ones,0.709,0.23,balanced,8,20,357,27,11,weighted,sparse,dma_stream,out_of_order,bitflip,192
RUN-000217,reg_sweep_seq,664105443,constrained,corner,0x6400,64,incremental,0.678,0.68,balanced,64,11,362,24,9,fixed,uniform,boot,in_order,glitch,96
RUN-000218,irq_storm_seq,167219930,constrained,stress,0x5800,64,random,0.333,0.2,reg_wr,16,34,68,9,6,fixed,sparse,sensor_poll,out_of_order,none,96
RUN-000219,backpressure_seq,233307725,constrained,default,0x7700,64,walking_ones,0.492,0.45,reg_wr,64,27,360,26,11,fixed,burst_hotspot,console,in_order,none,384
RUN-000220,parity_stress_seq,454452643,constrained,default,0x0700,16,walking_ones,0.187,0.45,balanced,8,8,43,15,11,fixed,ping_pong,boot,out_of_order,glitch,384
RUN-000221,backpressure_seq,1767046499,full_random,default,0xc000,4,random,0.203,0.54,reg_wr,16,20,357,29,11,weighted,sparse,sensor_poll,in_order,none,96
RUN-000222,irq_storm_seq,745811590,constrained,corner,0xb900,4,walking_ones,0.566,0.78,balanced,8,28,412,13,6,weighted,sparse,console,in_order,none,384
RUN-000223,backpressure_seq,806769249,constrained,stress,0x6d00,4,walking_ones,0.169,0.57,balanced,16,7,272,3,4,weighted,uniform,sensor_poll,in_order,bitflip,192
RUN-000224,dma_burst_seq,652638239,constrained,corner,0x0a00,16,random,0.763,0.48,reg_wr,64,6,217,8,2,fixed,burst_hotspot,sensor_poll,in_order,none,768
RUN-000225,irq_storm_seq,2008766247,constrained,default,0x0200,4,incremental,0.302,0.43,reg_wr,8,3,58,26,9,weighted,burst_hotspot,dma_stream,out_of_order,none,384
RUN-000226,dma_burst_seq,1173481548,constrained,default,0x3a00,16,random,0.678,0.26,balanced,64,28,369,12,5,weighted,burst_hotspot,boot,in_order,glitch,96
RUN-000227,irq_storm_seq,1662277483,constrained,default,0x2100,4,random,0.678,0.64,reg_rd,64,3,368,31,11,fixed,ping_pong,console,in_order,none,384
RUN-000228,irq_storm_seq,974866841,constrained,default,0xc400,4,incremental,0.573,0.75,balanced,8,8,301,12,9,fixed,burst_hotspot,sensor_poll,in_order,glitch,384
RUN-000229,backpressure_seq,1239604426,constrained,default,0x2900,4,walking_ones,0.158,0.26,balanced,8,8,322,7,4,fixed,sparse,console,in_order,none,48
RUN-000230,reset_recovery_seq,175924606,directed,stress,0xfd00,16,random,0.527,0.54,balanced,16,0,138,9,0,fixed,sparse,dma_stream,in_order,none,384
RUN-000231,reg_sweep_seq,1893984455,constrained,stress,0xda00,4,incremental,0.518,0.59,balanced,16,4,292,14,4,weighted,ping_pong,boot,in_order,bitflip,384
RUN-000232,uart_loopback_seq,24441041,constrained,default,0xfc00,16,random,0.378,0.74,reg_rd,128,31,64,5,2,fixed,burst_hotspot,dma_stream,in_order,none,96
RUN-000233,uart_loopback_seq,23147034,directed,default,0x1100,16,all_ones,0.67,0.48,balanced,8,13,280,17,2,fixed,ping_pong,dma_stream,in_order,none,192
RUN-000234,parity_stress_seq,2074974365,directed,default,0x7b00,16,random,0.4,0.67,balanced,8,21,263,19,9,fixed,sparse,sensor_poll,in_order,bitflip,192
RUN-000235,irq_storm_seq,852714148,constrained,default,0x1d00,4,random,0.504,0.73,balanced,16,26,338,5,7,fixed,uniform,dma_stream,in_order,none,48
RUN-000236,reg_sweep_seq,370937275,constrained,corner,0x4300,16,incremental,0.829,0.6,reg_wr,16,26,355,21,10,weighted,uniform,sensor_poll,out_of_order,none,192
RUN-000237,uart_loopback_seq,1209138783,constrained,stress,0xf500,16,random,0.202,0.44,reg_rd,64,14,278,5,8,weighted,uniform,dma_stream,in_order,glitch,48
RUN-000238,backpressure_seq,1670291482,constrained,default,0x5f00,64,random,0.133,0.67,balanced,128,4,383,8,3,fixed,sparse,dma_stream,in_order,none,96
RUN-000239,uart_loopback_seq,850240577,constrained,default,0xdd00,64,random,0.719,0.74,balanced,128,35,429,24,1,weighted,uniform,sensor_poll,in_order,none,48
RUN-000240,backpressure_seq,3724414,full_random,corner,0xca00,64,incremental,0.527,0.55,balanced,128,8,61,3,4,weighted,uniform,dma_stream,out_of_order,none,96
RUN-000241,parity_stress_seq,1800971334,constrained,corner,0xcf00,64,all_ones,0.915,0.46,balanced,8,5,132,7,6,fixed,burst_hotspot,console,in_order,bitflip,768
RUN-000242,parity_stress_seq,25000323,constrained,stress,0x4b00,64,incremental,0.427,0.36,reg_rd,16,33,185,13,5,fixed,burst_hotspot,sensor_poll,out_of_order,none,384
RUN-000243,dma_burst_seq,611855267,constrained,corner,0x7800,4,random,0.588,0.78,balanced,16,35,186,11,0,fixed,uniform,dma_stream,in_order,glitch,96
RUN-000244,uart_loopback_seq,137135055,constrained,default,0x7200,16,random,0.469,0.59,reg_rd,16,9,320,9,5,weighted,sparse,console,out_of_order,none,384
RUN-000245,reg_sweep_seq,2120265907,constrained,default,0xd500,64,random,0.253,0.23,reg_rd,8,31,144,10,2,weighted,burst_hotspot,boot,in_order,glitch,192
RUN-000246,reg_sweep_seq,290694170,constrained,default,0x8900,64,random,0.261,0.54,reg_wr,8,1,240,1,11,fixed,burst_hotspot,boot,out_of_order,none,768
RUN-000247,reg_sweep_seq,2130166181,full_random,default,0xac00,16,random,0.36,0.26,reg_wr,8,3,121,14,7,weighted,uniform,console,out_of_order,none,384
RUN-000248,reset_recovery_seq,48243160,constrained,corner,0x1400,4,random,0.815,0.76,reg_rd,64,31,162,30,1,weighted,burst_hotspot,console,in_order,glitch,768
RUN-000249,uart_loopback_seq,609209219,constrained,default,0x2300,64,all_ones,0.81,0.36,reg_wr,8,30,392,14,4,fixed,uniform,dma_stream,in_order,none,192
RUN-000250,uart_loopback_seq,1738446686,directed,default,0xf200,4,walking_ones,0.431,0.61,reg_rd,16,2,314,30,3,fixed,sparse,sensor_poll,in_order,none,384
RUN-000251,reset_recovery_seq,303928932,directed,corner,0xce00,64,walking_ones,0.629,0.53,balanced,128,0,260,20,6,fixed,sparse,dma_stream,in_order,bitflip,48
RUN-000252,reg_sweep_seq,823832098,full_random,corner,0xf400,16,walking_ones,0.357,0.56,reg_rd,16,21,314,5,2,weighted,sparse,console,in_order,bitflip,384
RUN-000253,reg_sweep_seq,218776564,constrained,corner,0x4700,4,all_ones,0.342,0.67,balanced,64,4,57,16,6,weighted,uniform,sensor_poll,out_of_order,none,192
RUN-000254,uart_loopback_seq,931197726,constrained,stress,0x4300,16,incremental,0.829,0.28,reg_wr,64,18,413,10,9,weighted,burst_hotspot,sensor_poll,in_order,glitch,768
RUN-000255,reset_recovery_seq,951888290,directed,default,0xdb00,4,incremental,0.393,0.66,reg_rd,64,24,303,25,7,weighted,uniform,boot,in_order,glitch,768
RUN-000256,reg_sweep_seq,58956169,constrained,default,0x2c00,64,incremental,0.491,0.59,reg_wr,8,37,139,1,3,fixed,burst_hotspot,console,in_order,glitch,768
RUN-000257,uart_loopback_seq,2046736295,constrained,stress,0xa000,64,incremental,0.497,0.72,reg_rd,8,14,234,16,10,weighted,sparse,sensor_poll,in_order,glitch,48
RUN-000258,parity_stress_seq,2082461512,full_random,default,0x0c00,4,random,0.086,0.49,reg_rd,128,7,83,26,8,weighted,sparse,dma_stream,in_order,bitflip,48
RUN-000259,reset_recovery_seq,472937715,constrained,stress,0x7e00,4,random,0.381,0.27,balanced,16,14,240,8,6,weighted,burst_hotspot,boot,in_order,none,96
RUN-000260,backpressure_seq,1882617226,constrained,default,0x8b00,64,all_ones,0.178,0.4,reg_rd,8,33,393,30,9,weighted,ping_pong,sensor_poll,out_of_order,none,96
RUN-000261,reg_sweep_seq,964212715,full_random,default,0xe700,4,random,0.329,0.57,reg_wr,64,12,277,27,11,weighted,uniform,sensor_poll,in_order,none,384
RUN-000262,backpressure_seq,590656955,full_random,default,0x5400,4,random,0.588,0.43,balanced,16,34,74,5,10,weighted,uniform,boot,in_order,none,96
RUN-000263,parity_stress_seq,1384063718,directed,default,0xac00,16,walking_ones,0.37,0.22,reg_wr,8,7,333,2,3,fixed,burst_hotspot,boot,out_of_order,none,192
RUN-000264,backpressure_seq,1236921704,directed,corner,0x3e00,16,random,0.201,0.28,balanced,64,26,318,10,9,fixed,uniform,dma_stream,in_order,none,96
RUN-000265,irq_storm_seq,460149587,full_random,stress,0x4400,16,all_ones,0.517,0.44,balanced,8,30,293,15,2,fixed,ping_pong,sensor_poll,in_order,bitflip,48
RUN-000266,backpressure_seq,92529574,full_random,default,0x2900,64,random,0.749,0.48,reg_rd,64,25,288,15,9,weighted,uniform,boot,in_order,none,48
RUN-000267,reset_recovery_seq,1634563989,constrained,stress,0xb000,16,random,0.313,0.68,balanced,8,23,227,27,10,fixed,uniform,console,in_order,glitch,768
RUN-000268,dma_burst_seq,8061398,constrained,default,0x3400,16,incremental,0.385,0.2,reg_wr,128,26,325,21,0,fixed,uniform,sensor_poll,in_order,glitch,192
RUN-000269,backpressure_seq,1639910528,constrained,corner,0x4e00,16,incremental,0.591,0.73,reg_wr,128,37,83,31,7,fixed,burst_hotspot,dma_stream,in_order,glitch,384
RUN-000270,irq_storm_seq,2032075509,full_random,stress,0x3100,4,random,0.248,0.79,reg_rd,16,1,294,3,9,fixed,uniform,console,in_order,bitflip,384
RUN-000271,irq_storm_seq,1483294314,full_random,stress,0x5500,64,random,0.599,0.35,reg_wr,16,14,394,5,4,fixed,uniform,boot,in_order,glitch,192
RUN-000272,dma_burst_seq,1258649762,full_random,corner,0xaf00,4,walking_ones,0.37,0.3,balanced,128,10,79,16,10,weighted,burst_hotspot,console,in_order,glitch,192
RUN-000273,dma_burst_seq,628584681,directed,default,0xc500,16,random,0.697,0.78,reg_rd,8,24,86,29,2,weighted,burst_hotspot,dma_stream,in_order,none,384
RUN-000274,reg_sweep_seq,703314125,constrained,default,0xe600,4,all_ones,0.08,0.39,reg_rd,8,23,380,4,10,fixed,ping_pong,sensor_poll,out_of_order,bitflip,48
RUN-000275,reset_recovery_seq,1209222015,constrained,corner,0x8c00,16,walking_ones,0.761,0.79,reg_rd,16,3,45,12,5,fixed,uniform,console,in_order,bitflip,768
RUN-000276,irq_storm_seq,2022688028,constrained,corner,0x6900,4,incremental,0.751,0.3,balanced,8,25,386,2,0,weighted,ping_pong,boot,in_order,none,384
RUN-000277,irq_storm_seq,1441038881,constrained,corner,0x0900,64,walking_ones,0.451,0.78,balanced,8,6,381,2,10,fixed,sparse,console,in_order,none,384
RUN-000278,uart_loopback_seq,1334069642,constrained,corner,0x9100,64,walking_ones,0.554,0.69,reg_wr,16,27,415,26,9,weighted,burst_hotspot,sensor_poll,out_of_order,none,96
RUN-000279,irq_storm_seq,1444445926,constrained,default,0xd400,16,incremental,0.417,0.39,reg_wr,8,37,189,20,2,fixed,sparse,console,in_order,glitch,48
RUN-000280,reg_sweep_seq,1155123104,constrained,default,0x1300,64,random,0.469,0.72,reg_rd,16,18,271,9,5,weighted,sparse,dma_stream,in_order,glitch,96
RUN-000281,dma_burst_seq,1470209347,constrained,corner,0x4900,16,incremental,0.259,0.44,reg_rd,16,2,338,17,1,fixed,uniform,sensor_poll,in_order,none,192
RUN-000282,irq_storm_seq,1812879635,constrained,corner,0x7300,16,random,0.391,0.68,balanced,16,37,224,18,5,fixed,uniform,console,out_of_order,none,384
RUN-000283,uart_loopback_seq,1081366985,constrained,default,0xcf00,64,random,0.549,0.45,balanced,128,16,179,19,4,fixed,burst_hotspot,console,in_order,none,192
RUN-000284,uart_loopback_seq,1665528943,full_random,default,0xc200,16,incremental,0.258,0.61,reg_wr,8,0,95,8,2,fixed,burst_hotspot,sensor_poll,out_of_order,none,768
RUN-000285,irq_storm_seq,499911444,constrained,stress,0xde00,4,random,0.594,0.68,reg_wr,16,8,174,17,7,weighted,sparse,dma_stream,out_of_order,bitflip,384
RUN-000286,reg_sweep_seq,950180912,full_random,default,0xce00,4,incremental,0.307,0.73,reg_rd,128,2,234,31,7,fixed,burst_hotspot,dma_stream,out_of_order,none,96
RUN-000287,reg_sweep_seq,1066210057,constrained,default,0x5000,16,walking_ones,0.36,0.77,reg_rd,64,7,201,21,6,weighted,uniform,console,in_order,glitch,96
RUN-000288,reg_sweep_seq,1626194021,constrained,corner,0x3e00,16,random,0.381,0.23,reg_wr,128,28,195,10,8,weighted,sparse,dma_stream,in_order,glitch,192
